"match_id","puuid","challenger","galaxy","placement","game_datetime","Astro","Chrono","DarkStar","Set3_Celestial","Set3_Mystic","Sniper","Vanguard","Cybernetic","Infiltrator","ManaReaver","Battlecast","Blaster","Set3_Brawler","Rebel","Starship","Demolitionist","Mercenary","Set3_Blademaster","Paragon","Protector","Set3_Sorcerer","StarGuardian","MechPilot","SpacePirate"
"NA1_3572090510","Nd8kYXVun_DNR1T9aZbS_CSSmPgLeQRI9njED7gWDYLoRx1_ye0aUqoNrykkydazDHJ7xdiKAysAew",0,"Big Bang",4,2020-09-12 06:40:08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572090510","ALBXv7KO3K76eLR_TR91fgqkBnYS7exJ0uGzwTryBfTL2zFJxh3f7Xj12uvI1CIWsWn4fKSs_lJfRQ",0,"Big Bang",5,2020-09-12 06:40:08,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,2,2,0,0
"NA1_3572090510","pGm1tSccH4SvjtIwSuAEX9q3hwR24rkibS0nfOz30evLcX86l14xJ2-_U9y7a2vbbk3sGow6GkTHPw",0,"Big Bang",6,2020-09-12 06:40:08,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0
"NA1_3572090510","Ime7AoHHO14gy9DZzo4Gq-4wdNmq5_OD041aLMQ0YaqkfKb1Llma7eydlK0iTsBO-BIHh2esrBCN0w",0,"Big Bang",7,2020-09-12 06:40:08,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572090510","a6aHGAhllBxdUE_C4TZRV4N1cRATkqL2fxJYn-pGJPboYkW0kwej34WT-zrbmM7mzeWQnJWFSkbj0Q",0,"Big Bang",8,2020-09-12 06:40:08,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572061246","9MJglLKzX0NiEN7_C2sevFoeMps0dGnNDRDZ0sC4JR2W-6gshBLZfac1RhCk3rfSuUCalcyqTY6NeA",1,"Trade Sector",1,2020-09-12 06:43:19,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572061246","4PIAEY4_K2fb0t4fDF8W9grAIIkljTGrbUlRZafZ3iZAbymSMRdJ7MjtLvVq3MNCAWA2ETluVCV87w",0,"Trade Sector",2,2020-09-12 06:43:19,0,0,0,1,1,0,0,0,0,0,3,1,1,0,0,0,0,0,0,1,0,0,0,0
"NA1_3572061246","PFzSQE62aZkSbbqz9W4esbFZGCoXx_jqVCEbkDhU5dddjeRa4yrBpPmalI49KF9Ms9uKWEs6_wRyPA",0,"Trade Sector",3,2020-09-12 06:43:19,0,0,4,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572061246","vppHFOGT21-w_X1FYxCxQ4dZxtuoZi7QvwetbsefBmK319mPK-WPD6ajCpdWNW7zO_Ij3C_kjvdK8w",0,"Trade Sector",4,2020-09-12 06:43:19,0,1,0,0,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572061246","4FabRllT_0OP9JWrvWgjF6O7oUeSywbV2ObqPZKDweYeV-gv6sIXkqtEmars2wWjoH6spmuELyXPVQ",0,"Trade Sector",5,2020-09-12 06:43:19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,0
"NA1_3572061246","Xknv5OGakknn_jaFj9meWAzuWhzYKm2tcQi2HVyWQXGbJ2LNiL_ir2gPKdBMcBR8r1k9hw14NUw_lQ",0,"Trade Sector",6,2020-09-12 06:43:19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,1,1,0,0
"NA1_3572061246","qBlxf0TZQnMHRsblcRkofQ_biZYQVBM5esy8uhr_lFG_3YYa7-hTE6kDOvE2QKKMBMu2Q53krMIAXA",0,"Trade Sector",7,2020-09-12 06:43:19,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"NA1_3572061246","cQgp5tYu2mlONbYgF5og3cy9VRw2io_ZAFAzrJ0zkwtwmVHJWBG22uU1OYM2OdN17e6t9FE4ffmJUg",0,"Trade Sector",8,2020-09-12 06:43:19,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1
"NA1_3572141376","HAjvWryRdaZEFS_10cq8lvPHSkxrkNASP6yLz-OFIzdBPX3k6Pqh7pNiCNHj1zGYtQxQrK6DKIn7Yg",0,"Big Bang",1,2020-09-12 06:55:19,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0
"NA1_3572141376","EoyKKQo5DZ3aFZPEzxNZof1FgtK5Z8j9RX9UsZz3baMhQYCIP_mI_TAyhUI0sCC1stCBDqqL5I1EsA",0,"Big Bang",2,2020-09-12 06:55:19,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,1,2,0,0
"NA1_3572141376","HrnwV7c4VCsi-gVPeGhHYmoJMoQyJd5-RWQ0HuwJnIUMCMQqzZHdFMOuPH_GVnSKgp6cX-5pAiVUQA",0,"Big Bang",3,2020-09-12 06:55:19,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,2,0,0
"NA1_3572141376","MiQdrgMohuyB4DBBYapCPscSZILAUXhhM1KilBZ-7-i-MV-ub0xf4_19qgwWVMhLx4JoYPNmDr-qwg",0,"Big Bang",4,2020-09-12 06:55:19,0,2,0,0,0,1,0,2,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572141376","RSWKvSbJgDu4fzOmvdSARrU_ALtKNJmTSDSeT9u7DkheWmAHe-UlAH5MtTLwbAFRtj30LSAiz66LEA",0,"Big Bang",5,2020-09-12 06:55:19,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572141376","X5zSyeetZpu8RWhKx8C9UiYh4NTNm_dqOoX8138RdRB24eHbZ0wpgx-wgd0AvVZM-jvaSoERvwX1DQ",0,"Big Bang",6,2020-09-12 06:55:19,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"NA1_3572141376","CaASmPClJlbJEceLKSRVyU0_2C4XjR-6LIfxVZHMITyHd_ZMnvQaDGhmp8gMUuYj5M1V9PxOXWVBLw",0,"Big Bang",7,2020-09-12 06:55:19,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2
"NA1_3572141376","viMcl1FsY9_k5uTrgPZr2if1QE4xwVexRJOPtNQsMMvdoO-BlH_DMgrYfim4WmJWB_jwIL18CtddrQ",1,"Big Bang",8,2020-09-12 06:55:19,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572132913","KmrUmebiN3TKxZWJ5vv0I2I7Tmxv-EMkX4YqafUnSBxDsXn8pIBSG2ADGFUqmxGq0e9HQc2X2leTyA",0,"Manatee's Delight",1,2020-09-12 07:09:32,0,0,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"NA1_3572132913","3Xw5GFYbnwgO4ZuTIRngrgYkaDudP1O5K-eBrmLfcDA_3bHqk_rJFzLyxpJ49lTkFzqv_9NFfFK9ig",0,"Manatee's Delight",2,2020-09-12 07:09:32,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0
"NA1_3572132913","ZDpV8J0yve4M556S-9YDSaW_-fGrZNZZFCFLDOFtbxSrw6Htt5CPHGGKZOc0_1BeSja4WaF2oIR_Dw",1,"Manatee's Delight",3,2020-09-12 07:09:32,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0
"NA1_3572132913","QJfg0QFC6NBZjeXeuA1vnSI7CNkqimmZQe9KhSHJSLbx4axg6KTsMD-IG8puqAH1CECC_ACKb8TT4Q",0,"Manatee's Delight",4,2020-09-12 07:09:32,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572132913","T9Al8Sm5ukWfPRrJXwk9lqk88XHFPRHcBbA7lVoz94_NiphGWBdCaIFFGCZg6LPMziIlmCLiDxuYhA",0,"Manatee's Delight",5,2020-09-12 07:09:32,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572132913","L7BhIfvSuA60yFlkMt1Y19OOj2COEBgXIuEV3vLvWTiZdWJazwHf4OMhTg33O3Ml9QV9JA7c72tu8Q",0,"Manatee's Delight",6,2020-09-12 07:09:32,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,2
"NA1_3572132913","SBCH3xxRYdPRqKQsFLr5DPvAEqRXXp0w19Ay2Vp_hwNU0pj19wFwpN6RBc84GpLwAxlzscVn0gbIsw",0,"Manatee's Delight",7,2020-09-12 07:09:32,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"NA1_3572132913","zz7nbQcyaPn7nvqLJYEsLwn-SWCW7B7RZpoy5datgtIXp5jsjjAYf7XlUoBrvP62fprOMFl4orvqDA",0,"Manatee's Delight",8,2020-09-12 07:09:32,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572134085","Nd8kYXVun_DNR1T9aZbS_CSSmPgLeQRI9njED7gWDYLoRx1_ye0aUqoNrykkydazDHJ7xdiKAysAew",0,"Salvage World",1,2020-09-12 07:20:02,0,0,3,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572134085","PFzSQE62aZkSbbqz9W4esbFZGCoXx_jqVCEbkDhU5dddjeRa4yrBpPmalI49KF9Ms9uKWEs6_wRyPA",0,"Salvage World",2,2020-09-12 07:20:02,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572134085","xc6EBuXkoFQmP_QVAo4ypbApt-1PIHK-zNrcKUNDuxW6geBPf9_FaoOWAPwAN8vNO7cpkucfBhMvdA",0,"Salvage World",3,2020-09-12 07:20:02,1,1,1,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572134085","ALBXv7KO3K76eLR_TR91fgqkBnYS7exJ0uGzwTryBfTL2zFJxh3f7Xj12uvI1CIWsWn4fKSs_lJfRQ",0,"Salvage World",4,2020-09-12 07:20:02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
"NA1_3572134085","BHwWIvOdCEsud-jyH9jOBD8LN-P43D3e7rEuv3e7B91tgNFcMYUtbnIpCVb0MyOjZkmiNBO35QvYKA",1,"Salvage World",5,2020-09-12 07:20:02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3572134085","5qRN6CNelGsPzebyGsWizWLasoRr4nVHezOThQJp8mvSBIkb1Z63Ls4X7PfxfGv_3c89CCPuNZTT3A",0,"Salvage World",6,2020-09-12 07:20:02,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0
"NA1_3572134085","Y0emdKI096n9-Rb0L4_I4pP_tmn_kwCtKiEjIsBRrxRqX_KHm6rIYzGY1OZQi9PTTrkIJVaBtG99Sg",1,"Salvage World",7,2020-09-12 07:20:02,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0
"NA1_3572134085","AeERXi8HHx3--e8PNplt-FGDpfQVDL8hPBm2whfiP9Q1jmPWmVf9vesSny5JXWSbVcd34uuCNItcAw",1,"Salvage World",8,2020-09-12 07:20:02,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
"NA1_3572096449","iEYx4QK2caA90BogMwEgyy5kakmAv144yFY0A0HTiJrbJXjH8C2hggvdltMYoiNT2CYa5v162wiCIw",0,"Plunder Planet",1,2020-09-12 07:23:46,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572096449","QlmNRjsHPYS4hFT0DACahqZb8ngOn2flLWLZrjmhMrkGtW3p7jopgQnKiBdErQZKtw6ac3SxdWee_Q",0,"Plunder Planet",2,2020-09-12 07:23:46,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572096449","CaASmPClJlbJEceLKSRVyU0_2C4XjR-6LIfxVZHMITyHd_ZMnvQaDGhmp8gMUuYj5M1V9PxOXWVBLw",0,"Plunder Planet",3,2020-09-12 07:23:46,1,0,1,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572096449","1p8Doe2IwxwnqcQEWxyeEgF1EbJ07Oo-TEFSQ8ads5WTIcZCwaKl5Nu7ECfAsZQVKoFMnk4DVdmvkg",1,"Plunder Planet",4,2020-09-12 07:23:46,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572096449","wPQYIIQBDV_6kke1EO2_CNFqKCTV5XScyEjdATqAmhyCqVATazAqErdfBq6GcWJfdyqDbiINQA8p5g",0,"Plunder Planet",5,2020-09-12 07:23:46,0,1,0,0,0,0,1,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3572096449","dY2NhOgbnF2VoLvLEMuWk52dDbYADZ0EehAg7SkQn5TYa5eXcAhpMhTTiSE1VQsI7Ah05g7X3J4sRA",0,"Plunder Planet",6,2020-09-12 07:23:46,0,3,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572096449","iwvju2UdckM2we26oRU1z8priCycU2lgw6VQfykIZwgKivi2pAnemvjLflv3vztDgV_vwMSwVwlKVA",0,"Plunder Planet",7,2020-09-12 07:23:46,0,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572096449","2RTAgWF6FXeBdiw86PTTDIXdtOaWeYlehoMS-x8rrltulFek9DlTS6UuJ04yZx5pftpko7hKIFUbhQ",0,"Plunder Planet",8,2020-09-12 07:23:46,0,1,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572146124","5XntdLiTl-NOfi8cKMII2GqYW5nZExfpqjDe3vZCeD_XrjD6O_BTFBI0AU2IkX6lYDOAIOLX0tnyIA",0,"Plunder Planet",1,2020-09-12 07:34:47,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572146124","tGK_uOKYzBQwX51d41Gy5WFTYwWndIUIB04NzlxA72RBdiVS0lR2pUFPXZ9ypntBvnQKM-c9kYAS-A",1,"Plunder Planet",2,2020-09-12 07:34:47,0,0,0,0,0,0,0,0,1,0,0,1,0,2,1,1,1,0,0,0,0,0,0,0
"NA1_3572146124","viMcl1FsY9_k5uTrgPZr2if1QE4xwVexRJOPtNQsMMvdoO-BlH_DMgrYfim4WmJWB_jwIL18CtddrQ",1,"Plunder Planet",3,2020-09-12 07:34:47,0,1,0,0,1,0,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0
"NA1_3572146124","MiQdrgMohuyB4DBBYapCPscSZILAUXhhM1KilBZ-7-i-MV-ub0xf4_19qgwWVMhLx4JoYPNmDr-qwg",0,"Plunder Planet",4,2020-09-12 07:34:47,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572146124","HAjvWryRdaZEFS_10cq8lvPHSkxrkNASP6yLz-OFIzdBPX3k6Pqh7pNiCNHj1zGYtQxQrK6DKIn7Yg",0,"Plunder Planet",5,2020-09-12 07:34:47,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0
"NA1_3572146124","HrnwV7c4VCsi-gVPeGhHYmoJMoQyJd5-RWQ0HuwJnIUMCMQqzZHdFMOuPH_GVnSKgp6cX-5pAiVUQA",0,"Plunder Planet",6,2020-09-12 07:34:47,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
"NA1_3572146124","EoyKKQo5DZ3aFZPEzxNZof1FgtK5Z8j9RX9UsZz3baMhQYCIP_mI_TAyhUI0sCC1stCBDqqL5I1EsA",0,"Plunder Planet",7,2020-09-12 07:34:47,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572146124","9rgCoVv_npFVy1JrsDZwmY9s2YQdt2Qc7dXtPow305M_2nN4cvjDody9zL5iOkDf7h1H_SijV99MLg",0,"Plunder Planet",8,2020-09-12 07:34:47,0,0,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572147386","dps_KPanlLWtHo5dKUO7ZbMkmdseXXicmu3pPIjiwRvgtVcQb3tfS0GfzzHXukHvlsuwD67QcqgL2g",0,"Galactic Armory",1,2020-09-12 07:46:21,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572147386","EJTgrJPGi7vtJaC4qSuTJY3bJ1Ft0FfgkLLEbgDdkYWLKCcvptoWivx4UF_69yXMozWRg8mN_k_80A",0,"Galactic Armory",2,2020-09-12 07:46:21,1,0,3,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572147386","Ig6DxrB4gGb2R_wkpkj1IuPArWI4TVDjW6VM9it7qlh45jXmq4cBJCioP7z_KKFfpyROcDeKHYRg5g",1,"Galactic Armory",3,2020-09-12 07:46:21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3572147386","A_keRpYWphaJRYPwHvIySsjWX_HFdqBfUuM8PM2Jz5w5Cy6r2BrkWm7PZKjd0PgxAPb8-Mg9LMw6zA",0,"Galactic Armory",4,2020-09-12 07:46:21,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"NA1_3572147386","SLYkdFEVSjvFAdyPmfODuusLFLibvit2mtoD3kWKyl4NBLjrXSzXIHuPy4VWoJYyCI7zwjr0gCammw",0,"Galactic Armory",5,2020-09-12 07:46:21,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
"NA1_3572147386","nEkNIyA3l-iZFRpcC_8m-duIPgNw2H9w_VxlW2lxiOVI1PDjFH0y8pS4C0HLoWAnPfgOiHABwwx9XQ",0,"Galactic Armory",6,2020-09-12 07:46:21,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3572147386","ZFA3dDzF83kRRKrlVmcDHWXC3YX-XYje2mlLHxlprZFj7gDjV_xHDEiL1j9XXZ3x-86O3bkR7jCsIA",0,"Galactic Armory",7,2020-09-12 07:46:21,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,0,2
"NA1_3572147386","lz3Hi0Ubt-PB7wg3gZtZNV8xqyw6OfrpmXfaFL1e6gRMttK4A4q371MwtllVrMp34wjDsb8879tscA",0,"Galactic Armory",8,2020-09-12 07:46:21,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572137877","VD_Fd3r3mqswhTiRxCKpsetMvf0pz-g_q6Tlsxy9cdjjffEnIyxtkTtqo13cIRT34Ya90I5sr2dqhA",0,"Galactic Armory",1,2020-09-12 07:49:18,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0
"NA1_3572137877","7tUjZJh9i2Mab-Ser6rP47ylehtKQSoY-jT3dbMBPsqjt5TSfX1pjOe8Jo6WNTjtCug2bvggBp3VIw",0,"Galactic Armory",2,2020-09-12 07:49:18,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,1,0,0,0,0
"NA1_3572137877","AeERXi8HHx3--e8PNplt-FGDpfQVDL8hPBm2whfiP9Q1jmPWmVf9vesSny5JXWSbVcd34uuCNItcAw",1,"Galactic Armory",3,2020-09-12 07:49:18,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572137877","rguh3QXrnIZ6chNEiuvTvNHfAHzrOVfjxWRGJFrla4qJrcs1biQLkRHPjEXgqd9gB8NJ13vbdTeFvg",0,"Galactic Armory",4,2020-09-12 07:49:18,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572137877","Y0emdKI096n9-Rb0L4_I4pP_tmn_kwCtKiEjIsBRrxRqX_KHm6rIYzGY1OZQi9PTTrkIJVaBtG99Sg",1,"Galactic Armory",5,2020-09-12 07:49:18,1,1,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572137877","Ime7AoHHO14gy9DZzo4Gq-4wdNmq5_OD041aLMQ0YaqkfKb1Llma7eydlK0iTsBO-BIHh2esrBCN0w",0,"Galactic Armory",6,2020-09-12 07:49:18,0,1,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572137877","mC0hMfKYhejc1U1aJE7iTOTn6TUDkY4apfQhdw2Pvp_jV3tlEs0DFEr4FQUMWoDXqiy2Ji9LI5wZYg",0,"Galactic Armory",7,2020-09-12 07:49:18,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
"NA1_3572137877","y_94TyNnk9rqBTmQ4njLtOcUHbWgsjDY63foEEO0Vjk3uQ0nGS9Lzork4u8YeK9Nh3YTxMNprt_z6A",0,"Galactic Armory",8,2020-09-12 07:49:18,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0
"NA1_3572229750","8-MszRxAlCIRj3m01KU3iuI09bK3N4WI_4sZK2bFs2U8gD7GqTDcWDo2DnuBxM89yOzK7YNrpoJJYA",0,"Normal Game",1,2020-09-12 08:05:36,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3572229750","ZnM9tjyLSAauonRhqSrbRGrefh7Dr7ygXFfe06watEZC3TXHSRby9TREvF1IqqeAoWlpDeTQvL7ajA",0,"Normal Game",2,2020-09-12 08:05:36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572229750","1p8Doe2IwxwnqcQEWxyeEgF1EbJ07Oo-TEFSQ8ads5WTIcZCwaKl5Nu7ECfAsZQVKoFMnk4DVdmvkg",1,"Normal Game",3,2020-09-12 08:05:36,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3572229750","UAxCrHQP4mK2vF1VrgdDxHtShI49Tw0fzh7C2cRCblq3ol1kGEjcTFCjad7WYmTCOC1z0TQvME8GFQ",0,"Normal Game",4,2020-09-12 08:05:36,0,1,0,0,0,1,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572229750","QlmNRjsHPYS4hFT0DACahqZb8ngOn2flLWLZrjmhMrkGtW3p7jopgQnKiBdErQZKtw6ac3SxdWee_Q",0,"Normal Game",5,2020-09-12 08:05:36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,0,0
"NA1_3572229750","c2G0E20YHwd10KluEQugVpEXVg9-N1e0D6h_Y-K_R_OMUx1hTVqSnx68u_zGS_CDlvDvs2WwVkJxmw",0,"Normal Game",6,2020-09-12 08:05:36,0,2,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"NA1_3572229750","HAjvWryRdaZEFS_10cq8lvPHSkxrkNASP6yLz-OFIzdBPX3k6Pqh7pNiCNHj1zGYtQxQrK6DKIn7Yg",0,"Normal Game",7,2020-09-12 08:05:36,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0
"NA1_3572229750","Nd8kYXVun_DNR1T9aZbS_CSSmPgLeQRI9njED7gWDYLoRx1_ye0aUqoNrykkydazDHJ7xdiKAysAew",0,"Normal Game",8,2020-09-12 08:05:36,1,0,2,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572230395","iEYx4QK2caA90BogMwEgyy5kakmAv144yFY0A0HTiJrbJXjH8C2hggvdltMYoiNT2CYa5v162wiCIw",0,"Plunder Planet",1,2020-09-12 08:09:23,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
"NA1_3572230395","viMcl1FsY9_k5uTrgPZr2if1QE4xwVexRJOPtNQsMMvdoO-BlH_DMgrYfim4WmJWB_jwIL18CtddrQ",1,"Plunder Planet",2,2020-09-12 08:09:23,1,1,1,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572230395","rKK0NopkD1mwunTD5eD0Ze8tc6XA-V9kzsihm0EByKRJQnBL0zEFsj1bsrNXfI8X7PomFRYLjwQJpg",0,"Plunder Planet",3,2020-09-12 08:09:23,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0
"NA1_3572230395","zz7nbQcyaPn7nvqLJYEsLwn-SWCW7B7RZpoy5datgtIXp5jsjjAYf7XlUoBrvP62fprOMFl4orvqDA",0,"Plunder Planet",4,2020-09-12 08:09:23,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0
"NA1_3572230395","7CqgiuFXDAHV-hiFgAuheD3jyvcED4ipcVllTriudFkplISk4zQx4P50Qw5X0SxU2RIR8WXxmuxRJA",0,"Plunder Planet",5,2020-09-12 08:09:23,0,1,0,0,0,1,1,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572230395","9BZSJCUmNjycBnUaXBB-liwV6TLhXWC2h4PEoRt7wtqV5WKpqKUnCcZ-ki9HPKT6qXbRFIUeAZg11A",0,"Plunder Planet",6,2020-09-12 08:09:23,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572230395","ZFA3dDzF83kRRKrlVmcDHWXC3YX-XYje2mlLHxlprZFj7gDjV_xHDEiL1j9XXZ3x-86O3bkR7jCsIA",0,"Plunder Planet",7,2020-09-12 08:09:23,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,1,0,0,0,0,0,0,2
"NA1_3572230395","Ux-GcdetJoy9dUbESUAuxkQsOIs_OGSXO_dbio8NzqViedVDX0i8ulGqjQXxPeMBI24pK2yM1Iacng",0,"Plunder Planet",8,2020-09-12 08:09:23,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"NA1_3572173459","mC0hMfKYhejc1U1aJE7iTOTn6TUDkY4apfQhdw2Pvp_jV3tlEs0DFEr4FQUMWoDXqiy2Ji9LI5wZYg",0,"Normal Game",1,2020-09-12 08:21:33,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0
"NA1_3572173459","sgQfTsOBiTDGzH51dUC0yjlg13lMdBfDwiQ_Qo-B2w7fQQtYt83VKLtdpN7ImjfS-oq9a5VPxjs4yg",0,"Normal Game",2,2020-09-12 08:21:33,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0
